,ts_code,name,enname,list_status,list_date,delist_date
3439,603338.SH,浙江鼎力,"Zhejiang Dingli Machinery Co.,Ltd.",L,20150325,
3440,603339.SH,四方科技,"Square Technology Group Co., Ltd",L,20160519,
3441,603345.SH,安井食品,"Fu Jian Anjoy Foods Co., Ltd.",L,20170222,
3442,603348.SH,文灿股份,"Guangdong Wencan Die Casting Co., Ltd.",L,20180426,
3443,603351.SH,威尔药业,"Nanjing Well Pharmaceutical Group Co.,Ltd.",L,20190130,
3444,603353.SH,和顺石油,"Hunan Heshun Petroleum Co.,Ltd.",L,20200407,
3445,603355.SH,莱克电气,"Kingclean Electric Co.,Ltd",L,20150513,
3446,603356.SH,华菱精工,"Xuancheng Valin Precision Technology Co.,Ltd.",L,20180124,
3447,603357.SH,设计总院,"Anhui Transport Consulting & Design Institute Co.,Ltd.",L,20170801,
3448,603358.SH,华达科技,"Huada Automotive Technology Corp.,Ltd",L,20170125,
3449,603359.SH,东珠生态,"Dongzhu Ecological Environment Protection Co.,Ltd",L,20170901,
3450,603360.SH,百傲化学,Dalian BIO-CHEM Company Limited,L,20170206,
3451,603363.SH,傲农生物,Fujian Aonong Biological Technology Group Incorporation Limited,L,20170926,
3452,603365.SH,水星家纺,"Shanghai Shuixing Home Textile Co., Ltd",L,20171120,
3453,603366.SH,日出东方,"Solareast Holdings Co., Ltd.",L,20120521,
3454,603367.SH,辰欣药业,"Cisen Pharmaceutical Co.,Ltd.",L,20170929,
3455,603368.SH,柳药股份,"Guangxi Liuzhou Pharmaceutical Co., Ltd.",L,20141204,
3456,603369.SH,今世缘,"Jiangsu King's Luck Brewery Joint-Stock Co., Ltd.",L,20140703,
3457,603377.SH,东方时尚,"Eastern Pioneer Driving School Co., Ltd.",L,20160205,
3458,603378.SH,亚士创能,"Asia Cuanon Technology (ShangHai) Co.,Ltd.",L,20170928,
3459,603379.SH,三美股份,"Zhejiang SANMEI Chemical Industry Co., Ltd.",L,20190402,
3460,603380.SH,易德龙,"Suzhou Etron Technologies Co.,Ltd",L,20170622,
3461,603383.SH,顶点软件,"Fujian Apex Software Co.,Ltd",L,20170522,
3462,603385.SH,惠达卫浴,"Huida Sanitary Ware Co., Ltd",L,20170405,
3463,603386.SH,广东骏亚,"Guangdong Champion Asia Electronics Co.,Ltd.",L,20170912,
3464,603387.SH,基蛋生物,"Getein Biotech, Inc",L,20170717,
3465,603388.SH,元成股份,"Yuancheng Environment Co., Ltd.",L,20170324,
3466,603389.SH,*ST亚振,"A-Zenith Home Furnishings Co.,Ltd.",L,20161215,
3467,603390.SH,通达电气,"Guangzhou Tongda Auto Electric Co., Ltd.",L,20191125,
3468,603392.SH,万泰生物,"Beijing Wantai Biological Pharmacy Enterprise Co., Ltd.",L,20200429,
3469,603393.SH,新天然气,"Xinjiang Xintai Natural Gas Co.,Ltd.",L,20160912,
3470,603396.SH,金辰股份,"Yingkou Jinchen Machinery Co., Ltd.",L,20171018,
3471,603398.SH,邦宝益智,"Banbao Co.,Ltd.",L,20151209,
3472,603399.SH,吉翔股份,"JINZHOU JIXIANG MOLYBDENUM CO.,LTD.",L,20120824,
3473,603416.SH,信捷电气,"Wuxi Xinje Electric Co.,Ltd.",L,20161221,
3474,603421.SH,鼎信通讯,Qingdao Topscomm Communication Inc.,L,20161011,
3475,603429.SH,集友股份,"Anhui Genuine New Materials Co.,Ltd.",L,20170124,
3476,603439.SH,贵州三力,"GuiZhou SanLi Pharmaceutical Co.,Ltd.",L,20200428,
3477,603444.SH,吉比特,"G-Bits Network Technology(Xiamen)Co., Ltd.",L,20170104,
3478,603456.SH,九洲药业,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd.",L,20141010,
3479,603458.SH,勘设股份,"Guizhou Transportation Planning Survey&Design Academe Co.,Ltd.",L,20170809,
3480,603466.SH,风语筑,"Shanghai Fengyuzhu Exhibition Co., Ltd.",L,20171020,
3481,603477.SH,振静股份,Sichuan Zhenjing Corporation Limited,L,20171218,
3482,603486.SH,科沃斯,"Ecovacs Robotics Co., Ltd.",L,20180528,
3483,603488.SH,展鹏科技,"Flying Technology Co.,Ltd.",L,20170516,
3484,603489.SH,八方股份,"Bafang Electric( Suzhou) Co.,Ltd.",L,20191111,
3485,603496.SH,恒为科技,EmbedWay Technologies (Shanghai) Corporation,L,20170607,
3486,603499.SH,翔港科技,"Shanghai Sunglow Packaging Technology Co., Ltd.",L,20171016,
3487,603500.SH,祥和实业,"Zhejiang Tiantai Xianghe Industrial Co., Ltd.",L,20170904,
3488,603501.SH,韦尔股份,"Will Semiconductor Co.,Ltd. Shanghai",L,20170504,
3489,603505.SH,金石资源,"China Kings Resources Group Co., Ltd.",L,20170503,
3490,603506.SH,南都物业,"NACITY PROPERTY SERVICE GROUP CO.,LTD",L,20180201,
3491,603507.SH,振江股份,"Jiangsu Zhenjiang New Energy Equipment Co., Ltd.",L,20171106,
3492,603508.SH,思维列控,"Henan Thinker Automatic Equipment Co., Ltd.",L,20151224,
3493,603515.SH,欧普照明,"Opple Lighting Co., Ltd.",L,20160819,
3494,603516.SH,淳中科技,"Beijing Tricolor Technology Co.,Ltd.",L,20180202,
3495,603517.SH,绝味食品,"Juewei Food Co., Ltd",L,20170317,
3496,603518.SH,锦泓集团,"Jinhong Fashion Group Co.,Ltd",L,20141203,
3497,603519.SH,立霸股份,"Jiangsu Liba Enterprise Joint-Stock Co.,Ltd",L,20150319,
3498,603520.SH,司太立,"Zhejiang Starry Pharmaceutical Co., Ltd.",L,20160309,
3499,603527.SH,众源新材,"Anhui Zhongyuan New Materials Co.,Ltd.",L,20170907,
3500,603528.SH,多伦科技,DuoLun Technology Corporation Ltd.,L,20160503,
3501,603530.SH,神马电力,"Jiangsu Shemar Electric Co.,Ltd",L,20190805,
3502,603533.SH,掌阅科技,"Ireader Technology Co., Ltd",L,20170921,
3503,603535.SH,嘉诚国际,"Guangzhou Jiacheng International Logistics Co.,Ltd.",L,20170808,
3504,603536.SH,惠发食品,"Shandong Huifa Foodstuff Co.,Ltd.",L,20170613,
3505,603538.SH,美诺华,"Ningbo Menovo Pharmaceutical Co., Ltd.",L,20170407,
3506,603551.SH,奥普家居,AUPU Home Style Corporation Limited,L,20200115,
3507,603555.SH,*ST贵人,"Guirenniao Co.,Ltd.",L,20140124,
3508,603556.SH,海兴电力,"Hexing Electrical Co.,Ltd",L,20161110,
3509,603557.SH,起步股份,Qibu Corporation Limited,L,20170818,
3510,603558.SH,健盛集团,"Zhejiang Jasan Holding Group Co.,Ltd.",L,20150127,
3511,603559.SH,中通国脉,"ZhongTongGuoMai Communication Co.,Ltd.",L,20161202,
3512,603566.SH,普莱柯,"Pulike Biological Engineering,Inc.",L,20150518,
3513,603567.SH,珍宝岛,"Heilongjiang ZBD Pharmaceutical Co.,Ltd.",L,20150424,
3514,603568.SH,伟明环保,"Zhejiang Weiming Environment Protection Co.,Ltd.",L,20150528,
3515,603569.SH,长久物流,Beijing Changjiu Logistics Corp.,L,20160810,
3516,603577.SH,汇金通,"Qingdao Huijintong Power Equipment Co.,Ltd.",L,20161222,
3517,603578.SH,三星新材,"Zhejiang Three Stars New Materials Co.,Ltd.",L,20170306,
3518,603579.SH,荣泰健康,Shanghai Rongtai Health Technology Corporation Limited,L,20170111,
3519,603580.SH,艾艾精工,"Aa Industrial Belting (Shanghai) Co., Ltd",L,20170525,
3520,603583.SH,捷昌驱动,"Zhejiang Jiecang Linear Motion Technology Co., Ltd.",L,20180921,
3521,603585.SH,苏利股份,"Suli Co., Ltd.",L,20161214,
3522,603586.SH,金麒麟,"Shandong Gold Phoenix Co.,Ltd",L,20170406,
3523,603587.SH,地素时尚,"Dazzle Fashion Co.,Ltd",L,20180622,
3524,603588.SH,高能环境,"Beijing Geoenviron Engineering & Technology, Inc.",L,20141229,
3525,603589.SH,口子窖,"Anhui Kouzi Distillery Co.,Ltd.",L,20150629,
3526,603590.SH,康辰药业,"Beijing Konruns Pharmaceutical Co.,Ltd.",L,20180827,
3527,603595.SH,东尼电子,"Zhejiang Tony Electronic Co., Ltd",L,20170712,
3528,603596.SH,伯特利,"Bethel Automotive Safety Systems Co.,Ltd",L,20180427,
3529,603598.SH,引力传媒,"Inly Media Co., Ltd.",L,20150527,
3530,603599.SH,广信股份,"Anhui Guangxin Agrochemical Co., Ltd.",L,20150513,
3531,603600.SH,永艺股份,"UE Furniture Co., Ltd.",L,20150123,
3532,603601.SH,再升科技,"Chongqing Zaisheng Technology Co., Ltd",L,20150122,
3533,603602.SH,纵横通信,"Hangzhou Freely Communication Co., Ltd.",L,20170810,
3534,603603.SH,博天环境,"Poten Environment Group Co., Ltd.",L,20170217,
3535,603605.SH,珀莱雅,"Proya Cosmetics Co., Ltd.",L,20171115,
3536,603606.SH,东方电缆,"Ningbo Orient Wires & Cables Co.,Ltd.",L,20141015,
3537,603607.SH,京华激光,"Zhejiang Jinghua Laser Technology Co.,Ltd",L,20171025,
3538,603608.SH,天创时尚,"Top Score Fashion Co.,Ltd.",L,20160218,
3539,603609.SH,禾丰牧业,"Liaoning Wellhope Agri-Tech Joint Stock Co., Ltd.",L,20140808,
3540,603610.SH,麒盛科技,Keeson Technology Corporation Limited,L,20191029,
3541,603611.SH,诺力股份,"Noblelift Intelligent Equipment Co.,Ltd.",L,20150128,
3542,603612.SH,索通发展,"Sunstone Development Co., Ltd.",L,20170718,
3543,603613.SH,国联股份,"Beijing United Information Technology Co.,Ltd.",L,20190730,
3544,603615.SH,茶花股份,"Chahua Modern Housewares Co.,Ltd.",L,20170213,
3545,603616.SH,韩建河山,"Beijing Hanjian Heshan Pipeline Co.,Ltd.",L,20150611,
3546,603617.SH,君禾股份,"Junhe Pumps Holding Co., Ltd",L,20170703,
3547,603618.SH,杭电股份,"Hangzhou Cable Co., Ltd.",L,20150217,
3548,603619.SH,中曼石油,"Zhongman Petroleum and Natural Gas Group Corp.,Ltd.",L,20171117,
3549,603626.SH,科森科技,"Kunshan Kersen Science & Technology Co.,Ltd",L,20170209,
3550,603628.SH,清源股份,"Clenergy(Xiamen)Technology Co.,Ltd.",L,20170112,
3551,603629.SH,利通电子,"Jiangsu Lettall Electronic Co.,Ltd.",L,20181224,
3552,603630.SH,拉芳家化,"Lafang China Co.,Ltd",L,20170313,
3553,603633.SH,徕木股份,"Shanghai Laimu Electronics Co.,Ltd",L,20161117,
3554,603636.SH,南威软件,"Linewell Software Co., Ltd.",L,20141230,
3555,603637.SH,镇海股份,"Zhenhai Petrochemical Engineering Co., Ltd",L,20170208,
3556,603638.SH,艾迪精密,"Yantai Eddie Precision Machinery Co.,Ltd",L,20170120,
3557,603639.SH,海利尔,"Hailir Pesticides and Chemicals group Co.,Ltd.",L,20170112,
3558,603648.SH,畅联股份,"Shanghai Shine-Link International Logistics Co., Ltd.",L,20170913,
3559,603650.SH,彤程新材,"Red Avenue New Materials Group Co., Ltd.",L,20180627,
3560,603655.SH,朗博科技,"Changzhou Langbo Sealing Technologies Co.,Ltd.",L,20171229,
3561,603656.SH,泰禾光电,"Hefei Taihe Optoelectronic Technology Co., Ltd.",L,20170321,
3562,603657.SH,春光科技,"Jinhua Chunguang Technology Co.,Ltd",L,20180730,
3563,603658.SH,安图生物,"Autobio Diagnostics Co., Ltd.",L,20160901,
3564,603659.SH,璞泰来,"Shanghai Putailai New Energy Technology Co.,Ltd.",L,20171103,
3565,603660.SH,苏州科达,"Suzhou Keda Technology Co.,Ltd",L,20161201,
3566,603661.SH,恒林股份,"Henglin Home Furnishings Co.,Ltd",L,20171121,
3567,603662.SH,柯力传感,"Keli Sensing Technology (Ningbo) Co.,Ltd.",L,20190806,
3568,603663.SH,三祥新材,"Sanxiang Advanced Materials Co., Ltd.",L,20160801,
3569,603665.SH,康隆达,"ZheJiang KangLongDa Special Protection Technology Co., Ltd.",L,20170313,
3570,603666.SH,亿嘉和,"Yijiahe Technology Co.,Ltd.",L,20180612,
3571,603667.SH,五洲新春,"Zhejiang XCC Group Co.,Ltd",L,20161025,
3572,603668.SH,天马科技,"Fujian Tianma Science and Technology Group Co.,Ltd.",L,20170117,
3573,603669.SH,灵康药业,"Lionco Pharmaceutical Group Co.,Ltd.",L,20150528,
3574,603676.SH,卫信康,"Tibet Weixinkang Medicine Co., Ltd.",L,20170721,
3575,603677.SH,奇精机械,"Qijing Machinery Co., Ltd.",L,20170206,
3576,603678.SH,火炬电子,"Fujian TORCH ELECTRON Technology Co.,Ltd.",L,20150126,
3577,603679.SH,华体科技,"Sichuan Huati Lighting Technology Co.,Ltd.",L,20170621,
3578,603680.SH,今创集团,"Ktk Group Co.,Ltd.",L,20180227,
3579,603681.SH,永冠新材,"Shanghai Yongguan Adhesive Products Corp.,Ltd",L,20190326,
3580,603682.SH,锦和商业,"Shanghai Golden Union Business Management Co.,Ltd.",L,20200421,
3581,603683.SH,晶华新材,"Shanghai Smith Adhesive New Material Co., Ltd",L,20171020,
3582,603685.SH,晨丰科技,"Zhejiang Chenfeng Technology Co., Ltd.",L,20171127,
3583,603686.SH,龙马环卫,"Fujian Longma Environmental Sanitation Equipment Co., Ltd.",L,20150126,
3584,603687.SH,大胜达,"Zhejiang Great Shengda Packaging Co.,Ltd.",L,20190726,
3585,603688.SH,石英股份,"Jiangsu Pacific Quartz Co.,Ltd",L,20141031,
3586,603689.SH,皖天然气,"Anhui Province Natural Gas Development Co.,Ltd.",L,20170110,
3587,603690.SH,至纯科技,"Pnc Process Systems Co., Ltd",L,20170113,
3588,603693.SH,江苏新能,"Jiangsu New Energy Development Co., Ltd.",L,20180703,
3589,603696.SH,安记食品,"Anji Foodstuff Co., Ltd",L,20151209,
3590,603697.SH,有友食品,"Youyou Foods Co.,Ltd.",L,20190508,
3591,603698.SH,航天工程,"Changzheng Engineering Co., Ltd",L,20150128,
3592,603699.SH,纽威股份,"Neway Valve (Suzhou) Co., Ltd.",L,20140117,
3593,603700.SH,宁水集团,"Ningbo Water Meter Co., Ltd.",L,20190122,
3594,603701.SH,德宏股份,"Zhejiang Dehong Automotive Electronic & Electrical  Co., Ltd.",L,20160412,
3595,603703.SH,盛洋科技,"Zhejiang Shengyang Science and Technology Co., Ltd.",L,20150423,
3596,603706.SH,东方环宇,"XINJIANG EAST UNIVERSE GAS CO., LTD.",L,20180709,
3597,603707.SH,健友股份,"Nanjing King-Friend Biochemical Pharmaceutical Co., Ltd",L,20170719,
3598,603708.SH,家家悦,"Jiajiayue Group Co., Ltd.",L,20161213,
3599,603709.SH,中源家居,"Zoy Home Furnishing Co.,Ltd.",L,20180208,
3600,603711.SH,香飘飘,"Xiangpiaopiao Food Co., Ltd.",L,20171130,
3601,603712.SH,七一二,"Tianjin 712 Communication & Broadcasting Co., Ltd",L,20180226,
3602,603713.SH,密尔克卫,"Milkyway Chemical Supply Chain Service Co.,Ltd",L,20180713,
3603,603716.SH,塞力斯,Thalys Medical Technology Inc.,L,20161031,
3604,603717.SH,天域生态,"TianYu Eco-Environment Co., Ltd",L,20170327,
3605,603718.SH,海利生物,"Shanghai Hile Bio-Technology Co.,Ltd",L,20150515,
3606,603719.SH,良品铺子,"Bestore Co.,Ltd.",L,20200224,
3607,603721.SH,中广天择,"Tvzone Media Co., Ltd.",L,20170811,
3608,603722.SH,阿科力,"Wuxi Acryl Technology  Co.,Ltd",L,20171025,
3609,603725.SH,天安新材,"Guangdong Tianan New Material Co.,Ltd.",L,20170906,
3610,603726.SH,朗迪集团,"Zhejiang Langdi Group Co., Ltd.",L,20160421,
3611,603727.SH,博迈科,Bomesc Offshore Engineering Company Limited,L,20161122,
3612,603728.SH,鸣志电器,"Shanghai Moons' Electric Co., Ltd.",L,20170509,
3613,603729.SH,龙韵股份,"Shanghai LongYun Media Group Co., Ltd",L,20150324,
3614,603730.SH,岱美股份,"Shanghai Daimay Automotive Interior Co., Ltd",L,20170728,
3615,603733.SH,仙鹤股份,"Xianhe Co.,Ltd.",L,20180420,
3616,603737.SH,三棵树,"Skshu Paint Co., Ltd.",L,20160603,
3617,603738.SH,泰晶科技,"TKD Science and Technology Co., Ltd.",L,20160928,
3618,603739.SH,蔚蓝生物,Qingdao Vland Biotech Inc.,L,20190116,
3619,603755.SH,日辰股份,"QINGDAO RICHEN FOOD CO.,LTD.",L,20190828,
3620,603757.SH,大元泵业,"Zhejiang Dayuan Pumps Industry Co., Ltd",L,20170711,
3621,603758.SH,秦安股份,Chongqing Qin'an M&E PLC.,L,20170517,
3622,603766.SH,隆鑫通用,"Loncin Motor Co., Ltd.",L,20120810,
3623,603767.SH,中马传动,"Zhejiang Zomax Transmission Co.,Ltd.",L,20170613,
3624,603768.SH,常青股份,Changqing Machinery Company Limited,L,20170324,
3625,603773.SH,沃格光电,"WgTech (Jiang Xi) Co., Ltd.",L,20180417,
3626,603776.SH,永安行,"Youon Technology Co.,Ltd",L,20170817,
3627,603777.SH,来伊份,"Shanghai Laiyifen Co.,Ltd",L,20161012,
3628,603778.SH,乾景园林,"Beijing Qianjing Landscape Co., Ltd",L,20151231,
3629,603779.SH,ST威龙,"WEILONG GRAPE WINE CO., Ltd",L,20160516,
3630,603786.SH,科博达,"Keboda Technology Co., Ltd.",L,20191015,
3631,603787.SH,新日股份,"Jiangsu Xinri E-Vehicle Co., Ltd.",L,20170427,
3632,603788.SH,宁波高发,"Ningbo Gaofa Automotive Control System Co.,Ltd",L,20150120,
3633,603789.SH,星光农机,"Thinker Agricultural Machinery Co., Ltd.",L,20150427,
3634,603790.SH,雅运股份,"Argus (Shanghai) Textile Chemicals Co.,Ltd.",L,20180912,
3635,603797.SH,联泰环保,"Guangdong Liantai Environmental Protection Co.,Ltd.",L,20170413,
3636,603798.SH,康普顿,Qingdao Copton Technology Company Limited,L,20160406,
3637,603799.SH,华友钴业,"Zhejiang Huayou Cobalt Co., Ltd",L,20150129,
3638,603800.SH,道森股份,"Suzhou Douson Drilling & Production Equipment Co.,Ltd.",L,20151210,
3639,603801.SH,志邦家居,"Zbom Home Collection Co.,Ltd",L,20170630,
3640,603803.SH,瑞斯康达,"Raisecom Technology Co., Ltd.",L,20170420,
3641,603806.SH,福斯特,"HANGZHOU FIRST APPLIED MATERIAL CO., LTD.",L,20140905,
3642,603808.SH,歌力思,"Shenzhen Ellassay Fashion Co., Ltd.",L,20150422,
3643,603809.SH,豪能股份,"Chengdu Haoneng Technology Co., Ltd.",L,20171128,
3644,603810.SH,丰山集团,"Jiangsu Fengshan Group Co., Ltd",L,20180917,
3645,603811.SH,诚意药业,"Zhejiang Cheng Yi Pharmaceutical Co.,Ltd.",L,20170315,
3646,603813.SH,原尚股份,"Guangdong Gensho Logistics Co.,Ltd.",L,20170918,
3647,603815.SH,交建股份,"Anhui Gourgen Traffic Construction Co.,Ltd.",L,20191021,
3648,603816.SH,顾家家居,"Jason Furniture(Hangzhou)Co.,Ltd.",L,20161014,
3649,603817.SH,海峡环保,"Fujian Haixia Environmental Protection Group Co.,Ltd.",L,20170220,
3650,603818.SH,曲美家居,"Qumei Home Furnishings Group Co., Ltd",L,20150422,
3651,603819.SH,神力股份,Changzhou Shenli Electrical Machine Incorporated Company,L,20161125,
3652,603822.SH,嘉澳环保,"Zhejiang Jiaao Enprotech Stock Co., Ltd.",L,20160428,
3653,603823.SH,百合花,"Lily Group Co.,Ltd.",L,20161220,
3654,603825.SH,华扬联众,"Hylink Digital Solution Co., Ltd.",L,20170802,
3655,603826.SH,坤彩科技,"Fujian Kuncai Material Technology Co.,Ltd.",L,20170414,
3656,603828.SH,柯利达,"Suzhou Kelida Building & Decoration Co., Ltd.",L,20150226,
3657,603829.SH,洛凯股份,"Jiangsu Luokai Mechanical & Electrical Co., Ltd .",L,20171017,
3658,603833.SH,欧派家居,Oppein Home Group Inc.,L,20170328,
3659,603838.SH,四通股份,"Guang Dong Sitong Group Co., Ltd",L,20150701,
3660,603839.SH,安正时尚,"Anzheng Fashion Group Co.,Ltd",L,20170214,
3661,603843.SH,正平股份,"Zhengping Road & Bridge Construction Co., Ltd.",L,20160905,
3662,603848.SH,好太太,"Guangdong Hotata Technology Group Co.,Ltd",L,20171201,
3663,603855.SH,华荣股份,Warom Technology Incorporated Company,L,20170524,
3664,603856.SH,东宏股份,"Shandong Donghong Pipe Industry Co.,Ltd.",L,20171106,
3665,603858.SH,步长制药,"Shandong Buchang Pharmaceuticals Co., Ltd",L,20161118,
3666,603859.SH,能科股份,"Nancal Technology Co.,Ltd",L,20161021,
3667,603860.SH,中公高科,"Roadmaint Co.,Ltd.",L,20170802,
3668,603861.SH,白云电器,"Guangzhou Baiyun Electric Equipment Co., Ltd.",L,20160322,
3669,603863.SH,松炀资源,"Guangdong Songyang Recycle Resources Co.,Ltd",L,20190621,
3670,603866.SH,桃李面包,"Toly Bread Co.,Ltd.",L,20151222,
3671,603867.SH,新化股份,"Zhejiang Xinhua Chemical Co., Ltd",L,20190627,
3672,603868.SH,飞科电器,"Shanghai Flyco Electrical Appliance Co., Ltd",L,20160418,
3673,603869.SH,新智认知,"ENC Digital Technology Co., Ltd",L,20150326,
3674,603871.SH,嘉友国际,"Jiayou International Logistics Co.,Ltd",L,20180206,
3675,603876.SH,鼎胜新材,"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd",L,20180418,
3676,603877.SH,太平鸟,"Ningbo Peacebird Fashion Co.,Ltd.",L,20170109,
3677,603878.SH,武进不锈,"Jiangsu Wujin Stainless Steel Pipe Group Co., Ltd.",L,20161219,
3678,603879.SH,永悦科技,"Yongyue Science&Technology Co.,Ltd",L,20170614,
3679,603880.SH,南卫股份,"Jiangsu Nanfang Medical Co., Ltd.",L,20170807,
3680,603881.SH,数据港,"Shanghai AtHub Co., Ltd.",L,20170208,
3681,603882.SH,金域医学,"Guangzhou Kingmed Diagnostics Group Co,.Ltd.",L,20170908,
3682,603883.SH,老百姓,Lbx Pharmacy Chain Joint Stock Company,L,20150423,
3683,603885.SH,吉祥航空,"Juneyao Airlines Co., Ltd",L,20150527,
3684,603886.SH,元祖股份,"Ganso Co., Ltd.",L,20161228,
3685,603887.SH,城地股份,"Shanghai CDXJ Digital Technology Co., Ltd.",L,20161010,
3686,603888.SH,新华网,"Xinhuanet Co., Ltd",L,20161028,
3687,603889.SH,新澳股份,Zhejiang Xinao Textiles Inc.,L,20141231,
3688,603890.SH,春秋电子,"Suzhou Chunqiu Electronic Technology Co., LTD",L,20171212,
3689,603893.SH,瑞芯微,"Rockchip Electronics Co., Ltd.",L,20200207,
3690,603895.SH,天永智能,"Shanghai Tianyong Engineering Co.,Ltd.",L,20180122,
3691,603896.SH,寿仙谷,"Zhejiang Shouxiangu Pharmaceutical Co., Ltd.",L,20170510,
3692,603897.SH,长城科技,"Zhejiang Grandwall Electric Science&Technology Co.,Ltd.",L,20180410,
3693,603898.SH,好莱客,"Guangzhou Holike Creative Home Co.,Ltd",L,20150217,
3694,603899.SH,晨光文具,Shanghai M&G Stationery Inc.,L,20150127,
3695,603900.SH,莱绅通灵,Leysen Jewellery Inc.,L,20161123,
3696,603901.SH,永创智能,"Hangzhou Youngsun Intelligent Equipment Co.,Ltd.",L,20150529,
